rep_airp\time;totalVuelos;periodo;país
ES_LEVX;631;2020M07 ;España
ES_LEXJ;18;2020M07 ;España
ES_LEXJ;66;2020M07 ;España
ES_LEXJ;640;2020M07 ;España
ES_LEXJ;724;2020M07 ;España
ES_LEZG;8;2020M07 ;España
ES_LEZG;247;2020M07 ;España
ES_LEZG;400;2020M07 ;España
ES_LEZG;655;2020M07 ;España
ES_LEZL;114;2020M07 ;España
ES_LEZL;379;2020M07 ;España
ES_LEZL;2935;2020M07 ;España
ES_LEZL;3428;2020M07 ;España
FI_EFET;7;2020M07 ;Finlandia
FI_EFHA;51;2020M07 ;Finlandia
FI_EFHK;4366;2020M07 ;Finlandia
FI_EFIV;15;2020M07 ;Finlandia
FI_EFJO;55;2020M07 ;Finlandia
FI_EFJY;16;2020M07 ;Finlandia
FI_EFKE;48;2020M07 ;Finlandia
FI_EFKI;11;2020M07 ;Finlandia
FI_EFKK;49;2020M07 ;Finlandia
FI_EFKS;3;2020M07 ;Finlandia
FI_EFKT;13;2020M07 ;Finlandia
FI_EFKU;321;2020M07 ;Finlandia
FI_EFLP;9;2020M07 ;Finlandia
FI_EFMA;331;2020M07 ;Finlandia
FI_EFOU;724;2020M07 ;Finlandia
FI_EFPO;356;2020M07 ;Finlandia
FI_EFRO;367;2020M07 ;Finlandia
FI_EFSA;19;2020M07 ;Finlandia
FI_EFTP;1178;2020M07 ;Finlandia
FI_EFTU;902;2020M07 ;Finlandia
FI_EFUT;122;2020M07 ;Finlandia
FI_EFVA;141;2020M07 ;Finlandia
FR_FMCZ;88;2020M07 ;Francia
FR_FMEE;419;2020M07 ;Francia
FR_LFAQ;102;2020M07 ;Francia
FR_LFBA;6;2020M07 ;Francia
FR_LFBD;1602;2020M07 ;Francia
FR_LFBE;156;2020M07 ;Francia
FR_LFBH;202;2020M07 ;Francia
FR_LFBI;112;2020M07 ;Francia
FR_LFBL;185;2020M07 ;Francia
FR_LFBO;2154;2020M07 ;Francia
FR_LFBP;237;2020M07 ;Francia
FR_LFBT;192;2020M07 ;Francia
FR_LFBZ;447;2020M07 ;Francia
FR_LFCK;38;2020M07 ;Francia
FR_LFCR;36;2020M07 ;Francia
FR_LFGJ;46;2020M07 ;Francia
FR_LFJL;22;2020M07 ;Francia
FR_LFKB;1679;2020M07 ;Francia
FR_LFKC;663;2020M07 ;Francia
FR_LFKF;1920;2020M07 ;Francia
FR_LFKJ;1645;2020M07 ;Francia
FR_LFLB;148;2020M07 ;Francia
FR_LFLC;258;2020M07 ;Francia
FR_LFLL;2992;2020M07 ;Francia
FR_LFLS;53;2020M07 ;Francia
FR_LFLW;28;2020M07 ;Francia
FR_LFLX;46;2020M07 ;Francia
FR_LFMK;133;2020M07 ;Francia
FR_LFML;3537;2020M07 ;Francia
FR_LFMN;8925;2020M07 ;Francia
FR_LFMP;257;2020M07 ;Francia
FR_LFMT;948;2020M07 ;Francia
FR_LFMU;109;2020M07 ;Francia
FR_LFOB;917;2020M07 ;Francia
FR_LFOK;71;2020M07 ;Francia
FR_LFOP;10;2020M07 ;Francia
FR_LFOT;55;2020M07 ;Francia
FR_LFPG;19082;2020M07 ;Francia
FR_LFPO;5289;2020M07 ;Francia
FR_LFQQ;685;2020M07 ;Francia
FR_LFRB;604;2020M07 ;Francia
FR_LFRD;106;2020M07 ;Francia
FR_LFRG;89;2020M07 ;Francia
FR_LFRH;50;2020M07 ;Francia
FR_LFRK;287;2020M07 ;Francia
FR_LFRN;491;2020M07 ;Francia
FR_LFRQ;38;2020M07 ;Francia
FR_LFRS;2143;2020M07 ;Francia
FR_LFSB;238;2020M07 ;Francia
FR_LFSL;56;2020M07 ;Francia
FR_LFST;711;2020M07 ;Francia
FR_LFTH;1231;2020M07 ;Francia
FR_LFTW;65;2020M07 ;Francia
FR_SOCA;244;2020M07 ;Francia
FR_SOOA;192;2020M07 ;Francia
FR_TFFF;986;2020M07 ;Francia
FR_TFFG;1256;2020M07 ;Francia
FR_TFFR;1920;2020M07 ;Francia
HR_LDDU;913;2020M07 ;Croacia
HR_LDOS;325;2020M07 ;Croacia
HR_LDPL;940;2020M07 ;Croacia
HR_LDRI;114;2020M07 ;Croacia
HR_LDSB;371;2020M07 ;Croacia
HR_LDSP;2728;2020M07 ;Croacia
HR_LDZA;2008;2020M07 ;Croacia
HR_LDZD;1173;2020M07 ;Croacia
HU_LHBP;4653;2020M07 ;Hungria
HU_LHDC;302;2020M07 ;Hungria
IS_BIAR;6;2020M07 ;Islandia
IS_BIAR;33;2020M07 ;Islandia
IS_BIAR;414;2020M07 ;Islandia
IS_BIAR;453;2020M07 ;Islandia
IS_BIKF;249;2020M07 ;Islandia
IS_BIKF;671;2020M07 ;Islandia
IS_BIKF;836;2020M07 ;Islandia
IS_BIKF;1690;2020M07 ;Islandia
IS_BIRK;39;2020M07 ;Islandia
IS_BIRK;194;2020M07 ;Islandia
IS_BIRK;1142;2020M07 ;Islandia
IS_BIRK;1375;2020M07 ;Islandia
LU_ELLX;3241;2020M07 ;Luxemburgo
MK_LWOH;95;2020M07 ;Macedonia del Norte
MK_LWSK;885;2020M07 ;Macedonia del Norte
MT_LMML;1;2020M07 ;Malta
MT_LMML;145;2020M07 ;Malta
MT_LMML;1675;2020M07 ;Malta
MT_LMML;1821;2020M07 ;Malta
NL_EHAM;16744;2020M07 ;Paises Bajos
NL_EHBK;1249;2020M07 ;Paises Bajos
NL_EHEH;2405;2020M07 ;Paises Bajos
NL_EHGG;4816;2020M07 ;Paises Bajos
NL_EHRD;4858;2020M07 ;Paises Bajos
NO_ENAL;827;2020M07 ;Noruega
NO_ENAN;308;2020M07 ;Noruega
NO_ENAT;785;2020M07 ;Noruega
NO_ENBL;374;2020M07 ;Noruega
NO_ENBN;631;2020M07 ;Noruega
NO_ENBO;3166;2020M07 ;Noruega
NO_ENBR;5204;2020M07 ;Noruega
NO_ENBS;172;2020M07 ;Noruega
NO_ENBV;132;2020M07 ;Noruega
NO_ENCN;1045;2020M07 ;Noruega
NO_ENDU;439;2020M07 ;Noruega
NO_ENEV;752;2020M07 ;Noruega
NO_ENFG;9;2020M07 ;Noruega
NO_ENFL;626;2020M07 ;Noruega
NO_ENGM;9890;2020M07 ;Noruega
NO_ENHD;258;2020M07 ;Noruega
NO_ENHF;910;2020M07 ;Noruega
NO_ENHK;174;2020M07 ;Noruega
NO_ENHV;168;2020M07 ;Noruega
NO_ENKB;843;2020M07 ;Noruega
NO_ENKR;629;2020M07 ;Noruega
NO_ENLK;556;2020M07 ;Noruega
NO_ENMH;200;2020M07 ;Noruega
NO_ENML;367;2020M07 ;Noruega
NO_ENMS;352;2020M07 ;Noruega
NO_ENNA;247;2020M07 ;Noruega
NO_ENNM;258;2020M07 ;Noruega
NO_ENNO;27;2020M07 ;Noruega
NO_ENOL;111;2020M07 ;Noruega
NO_ENOV;381;2020M07 ;Noruega
NO_ENRA;492;2020M07 ;Noruega
NO_ENRM;232;2020M07 ;Noruega
NO_ENRO;257;2020M07 ;Noruega
NO_ENRS;129;2020M07 ;Noruega
NO_ENSB;285;2020M07 ;Noruega
NO_ENSD;322;2020M07 ;Noruega
NO_ENSG;531;2020M07 ;Noruega
NO_ENSH;411;2020M07 ;Noruega
NO_ENSK;318;2020M07 ;Noruega
NO_ENSN;13;2020M07 ;Noruega
NO_ENSO;34;2020M07 ;Noruega
NO_ENSR;184;2020M07 ;Noruega
NO_ENSS;183;2020M07 ;Noruega
NO_ENST;365;2020M07 ;Noruega
NO_ENTC;3102;2020M07 ;Noruega
NO_ENTO;783;2020M07 ;Noruega
NO_ENVA;2632;2020M07 ;Noruega
NO_ENVD;544;2020M07 ;Noruega
NO_ENVR;112;2020M07 ;Noruega
NO_ENZV;3535;2020M07 ;Noruega
SI_LJLJ;1283;2020M07 ;Eslovenia
SK_LZIB;1648;2020M07 ;Eslovaquia
SK_LZKZ;1658;2020M07 ;Eslovaquia
SK_LZSL;38;2020M07 ;Eslovaquia
SK_LZTT;679;2020M07 ;Eslovaquia
UK_EGAA;383;2020M07 ;Reino Unido
UK_EGAA;883;2020M07 ;Reino Unido
UK_EGAA;1752;2020M07 ;Reino Unido
UK_EGAC;125;2020M07 ;Reino Unido
UK_EGAC;209;2020M07 ;Reino Unido
UK_EGAC;365;2020M07 ;Reino Unido
UK_EGAE;32;2020M07 ;Reino Unido
UK_EGAE;106;2020M07 ;Reino Unido
UK_EGAE;336;2020M07 ;Reino Unido
UK_EGBB;793;2020M07 ;Reino Unido
UK_EGBB;1059;2020M07 ;Reino Unido
UK_EGBB;2346;2020M07 ;Reino Unido
UK_EGBE;2685;2020M07 ;Reino Unido
UK_EGBJ;6421;2020M07 ;Reino Unido
UK_EGCC;1695;2020M07 ;Reino Unido
UK_EGCC;2049;2020M07 ;Reino Unido
UK_EGCC;4201;2020M07 ;Reino Unido
UK_EGCN;31;2020M07 ;Reino Unido
UK_EGCN;207;2020M07 ;Reino Unido
UK_EGCN;1087;2020M07 ;Reino Unido
UK_EGEC;84;2020M07 ;Reino Unido
UK_EGEC;97;2020M07 ;Reino Unido
UK_EGET;37;2020M07 ;Reino Unido
UK_EGET;111;2020M07 ;Reino Unido
UK_EGFF;9;2020M07 ;Reino Unido
UK_EGFF;50;2020M07 ;Reino Unido
UK_EGFF;426;2020M07 ;Reino Unido
UK_EGGD;612;2020M07 ;Reino Unido
UK_EGGD;734;2020M07 ;Reino Unido
UK_EGGD;2181;2020M07 ;Reino Unido
UK_EGGP;312;2020M07 ;Reino Unido
UK_EGGP;689;2020M07 ;Reino Unido
UK_EGGP;2325;2020M07 ;Reino Unido
UK_EGGW;2262;2020M07 ;Reino Unido
UK_EGGW;2376;2020M07 ;Reino Unido
UK_EGGW;6366;2020M07 ;Reino Unido
UK_EGHC;514;2020M07 ;Reino Unido
UK_EGHC;794;2020M07 ;Reino Unido
UK_EGHE;768;2020M07 ;Reino Unido
UK_EGHE;948;2020M07 ;Reino Unido
UK_EGHH;8;2020M07 ;Reino Unido
UK_EGHH;193;2020M07 ;Reino Unido
UK_EGHH;3447;2020M07 ;Reino Unido
UK_EGHI;2;2020M07 ;Reino Unido
UK_EGHI;411;2020M07 ;Reino Unido
UK_EGHI;595;2020M07 ;Reino Unido
UK_EGHQ;24;2020M07 ;Reino Unido
UK_EGHQ;52;2020M07 ;Reino Unido
UK_EGHQ;2067;2020M07 ;Reino Unido
UK_EGKB;12;2020M07 ;Reino Unido
UK_EGKB;30;2020M07 ;Reino Unido
UK_EGKB;3879;2020M07 ;Reino Unido
UK_EGKK;829;2020M07 ;Reino Unido
UK_EGKK;2053;2020M07 ;Reino Unido
UK_EGKK;2988;2020M07 ;Reino Unido
UK_EGLC;69;2020M07 ;Reino Unido
UK_EGLC;284;2020M07 ;Reino Unido
UK_EGLC;425;2020M07 ;Reino Unido
UK_EGLL;2637;2020M07 ;Reino Unido
UK_EGLL;9509;2020M07 ;Reino Unido
UK_EGLL;12198;2020M07 ;Reino Unido
UK_EGLW;316;2020M07 ;Reino Unido
UK_EGMC;52;2020M07 ;Reino Unido
UK_EGMC;172;2020M07 ;Reino Unido
UK_EGMC;1395;2020M07 ;Reino Unido
UK_EGMD;2981;2020M07 ;Reino Unido
UK_EGNH;142;2020M07 ;Reino Unido
UK_EGNH;2476;2020M07 ;Reino Unido
UK_EGNJ;187;2020M07 ;Reino Unido
UK_EGNJ;823;2020M07 ;Reino Unido
UK_EGNM;339;2020M07 ;Reino Unido
UK_EGNM;367;2020M07 ;Reino Unido
UK_EGNM;1206;2020M07 ;Reino Unido
UK_EGNR;952;2020M07 ;Reino Unido
UK_EGNT;236;2020M07 ;Reino Unido
UK_EGNT;564;2020M07 ;Reino Unido
UK_EGNT;1256;2020M07 ;Reino Unido
UK_EGNV;154;2020M07 ;Reino Unido
UK_EGNV;1393;2020M07 ;Reino Unido
UK_EGNX;919;2020M07 ;Reino Unido
UK_EGNX;2378;2020M07 ;Reino Unido
UK_EGNX;4307;2020M07 ;Reino Unido
UK_EGPA;578;2020M07 ;Reino Unido
UK_EGPA;761;2020M07 ;Reino Unido
UK_EGPB;591;2020M07 ;Reino Unido
UK_EGPB;902;2020M07 ;Reino Unido
UK_EGPC;209;2020M07 ;Reino Unido
UK_EGPD;161;2020M07 ;Reino Unido
UK_EGPD;3330;2020M07 ;Reino Unido
UK_EGPD;4470;2020M07 ;Reino Unido
UK_EGPE;49;2020M07 ;Reino Unido
UK_EGPE;245;2020M07 ;Reino Unido
UK_EGPE;1715;2020M07 ;Reino Unido
UK_EGPF;256;2020M07 ;Reino Unido
UK_EGPF;1071;2020M07 ;Reino Unido
UK_EGPF;2031;2020M07 ;Reino Unido
UK_EGPH;1372;2020M07 ;Reino Unido
UK_EGPH;1469;2020M07 ;Reino Unido
UK_EGPH;3068;2020M07 ;Reino Unido
UK_EGPI;79;2020M07 ;Reino Unido
UK_EGPI;109;2020M07 ;Reino Unido
UK_EGPK;2;2020M07 ;Reino Unido
UK_EGPK;254;2020M07 ;Reino Unido
UK_EGPK;1128;2020M07 ;Reino Unido
UK_EGPL;106;2020M07 ;Reino Unido
UK_EGPL;197;2020M07 ;Reino Unido
UK_EGPN;46;2020M07 ;Reino Unido
UK_EGPN;1272;2020M07 ;Reino Unido
UK_EGPO;178;2020M07 ;Reino Unido
UK_EGPO;422;2020M07 ;Reino Unido
UK_EGPR;64;2020M07 ;Reino Unido
UK_EGPR;64;2020M07 ;Reino Unido
UK_EGPU;72;2020M07 ;Reino Unido
UK_EGPU;89;2020M07 ;Reino Unido
UK_EGSC;1536;2020M07 ;Reino Unido
UK_EGSH;114;2020M07 ;Reino Unido
UK_EGSH;705;2020M07 ;Reino Unido
UK_EGSH;2121;2020M07 ;Reino Unido
UK_EGSS;1677;2020M07 ;Reino Unido
UK_EGSS;3973;2020M07 ;Reino Unido
UK_EGSS;6474;2020M07 ;Reino Unido
UK_EGTE;16;2020M07 ;Reino Unido
UK_EGTE;61;2020M07 ;Reino Unido
UK_EGTE;2181;2020M07 ;Reino Unido
UK_EGTK;1;2020M07 ;Reino Unido
UK_EGTK;5257;2020M07 ;Reino Unido
BG_LBBG;1286;2020M08 ;Bulgaria
BG_LBPD;243;2020M08 ;Bulgaria
BG_LBSF;3224;2020M08 ;Bulgaria
BG_LBWN;1227;2020M08 ;Bulgaria
CY_LCLK;3554;2020M08 ;Chipre
CY_LCPH;1015;2020M08 ;Chipre
CZ_LKKV;1032;2020M08 ;Republica Checa
CZ_LKMT;2159;2020M08 ;Republica Checa
CZ_LKPD;54;2020M08 ;Republica Checa
CZ_LKPR;4296;2020M08 ;Republica Checa
CZ_LKTB;2558;2020M08 ;Republica Checa
DK_EKAH;1121;2020M08 ;Dinamarca
DK_EKBI;3099;2020M08 ;Dinamarca
DK_EKCH;8591;2020M08 ;Dinamarca
DK_EKEB;833;2020M08 ;Dinamarca
DK_EKKA;269;2020M08 ;Dinamarca
DK_EKRK;8709;2020M08 ;Dinamarca
DK_EKRN;820;2020M08 ;Dinamarca
DK_EKSB;301;2020M08 ;Dinamarca
DK_EKTS;298;2020M08 ;Dinamarca
DK_EKYT;1943;2020M08 ;Dinamarca
ES_GCFV;9;2020M08 ;España
ES_GCFV;1133;2020M08 ;España
ES_GCFV;1973;2020M08 ;España
ES_GCFV;3115;2020M08 ;España
ES_GCGM;14;2020M08 ;España
ES_GCGM;313;2020M08 ;España
ES_GCGM;327;2020M08 ;España
ES_GCHI;271;2020M08 ;España
ES_GCHI;297;2020M08 ;España
ES_GCHI;568;2020M08 ;España
ES_GCLA;916;2020M08 ;España
ES_GCLA;1036;2020M08 ;España
ES_GCLA;1952;2020M08 ;España
ES_GCLP;47;2020M08 ;España
ES_GCLP;2363;2020M08 ;España
ES_GCLP;4676;2020M08 ;España
ES_GCLP;7086;2020M08 ;España
ES_GCRR;12;2020M08 ;España
ES_GCRR;1246;2020M08 ;España
ES_GCRR;2429;2020M08 ;España
ES_GCRR;3687;2020M08 ;España
ES_GCTS;32;2020M08 ;España
ES_GCTS;289;2020M08 ;España
ES_GCTS;2324;2020M08 ;España
ES_GCTS;2645;2020M08 ;España
ES_GCXO;8;2020M08 ;España
ES_GCXO;2760;2020M08 ;España
ES_GCXO;3176;2020M08 ;España
ES_GCXO;5944;2020M08 ;España
ES_GECT;407;2020M08 ;España
ES_GECT;407;2020M08 ;España
ES_GEML;1;2020M08 ;España
ES_GEML;178;2020M08 ;España
ES_GEML;338;2020M08 ;España
ES_GEML;517;2020M08 ;España
ES_LEAG;216;2020M08 ;España
ES_LEAG;216;2020M08 ;España
ES_LEAL;44;2020M08 ;España
ES_LEAL;547;2020M08 ;España
ES_LEAL;5235;2020M08 ;España
ES_LEAL;5826;2020M08 ;España
ES_LEAM;30;2020M08 ;España
ES_LEAM;252;2020M08 ;España
ES_LEAM;355;2020M08 ;España
ES_LEAM;637;2020M08 ;España
ES_LEAS;51;2020M08 ;España
ES_LEAS;87;2020M08 ;España
ES_LEAS;800;2020M08 ;España
ES_LEAS;938;2020M08 ;España
ES_LEBB;22;2020M08 ;España
ES_LEBB;74;2020M08 ;España
ES_LEBB;2343;2020M08 ;España
ES_LEBB;2439;2020M08 ;España
ES_LEBL;82;2020M08 ;España
ES_LEBL;869;2020M08 ;España
ES_LEBL;13091;2020M08 ;España
ES_LEBL;14042;2020M08 ;España
ES_LEBZ;20;2020M08 ;España
ES_LEBZ;54;2020M08 ;España
ES_LEBZ;176;2020M08 ;España
ES_LEBZ;250;2020M08 ;España
ES_LECO;6;2020M08 ;España
ES_LECO;74;2020M08 ;España
ES_LECO;1139;2020M08 ;España
ES_LECO;1219;2020M08 ;España
ES_LEGE;88;2020M08 ;España
ES_LEGE;128;2020M08 ;España
ES_LEGE;1354;2020M08 ;España
ES_LEGE;1570;2020M08 ;España
ES_LEGR;55;2020M08 ;España
ES_LEGR;147;2020M08 ;España
ES_LEGR;682;2020M08 ;España
ES_LEGR;884;2020M08 ;España
ES_LEIB;1219;2020M08 ;España
ES_LEIB;1263;2020M08 ;España
ES_LEIB;6589;2020M08 ;España
ES_LEIB;9071;2020M08 ;España
ES_LEJR;200;2020M08 ;España
ES_LEJR;791;2020M08 ;España
ES_LEJR;3924;2020M08 ;España
ES_LEJR;4915;2020M08 ;España
ES_LELN;4;2020M08 ;España
ES_LELN;62;2020M08 ;España
ES_LELN;175;2020M08 ;España
ES_LELN;241;2020M08 ;España
ES_LEMD;346;2020M08 ;España
ES_LEMD;2302;2020M08 ;España
ES_LEMD;12756;2020M08 ;España
ES_LEMD;15404;2020M08 ;España
ES_LEMG;302;2020M08 ;España
ES_LEMG;1121;2020M08 ;España
ES_LEMG;7592;2020M08 ;España
ES_LEMG;9015;2020M08 ;España
ES_LEMH;182;2020M08 ;España
ES_LEMH;426;2020M08 ;España
ES_LEMH;2943;2020M08 ;España
ES_LEMH;3551;2020M08 ;España
ES_LEPA;992;2020M08 ;España
ES_LEPA;1637;2020M08 ;España
ES_LEPA;13547;2020M08 ;España
ES_LEPA;16176;2020M08 ;España
ES_LEPP;12;2020M08 ;España
ES_LEPP;66;2020M08 ;España
ES_LEPP;194;2020M08 ;España
ES_LEPP;272;2020M08 ;España
ES_LERJ;43;2020M08 ;España
ES_LERJ;69;2020M08 ;España
ES_LERJ;112;2020M08 ;España
ES_LERS;4;2020M08 ;España
ES_LERS;52;2020M08 ;España
ES_LERS;1324;2020M08 ;España
ES_LERS;1380;2020M08 ;España
ES_LESO;44;2020M08 ;España
ES_LESO;78;2020M08 ;España
ES_LESO;138;2020M08 ;España
ES_LESO;260;2020M08 ;España
ES_LEST;12;2020M08 ;España
ES_LEST;230;2020M08 ;España
ES_LEST;1441;2020M08 ;España
ES_LEST;1683;2020M08 ;España
ES_LEVC;323;2020M08 ;España
ES_LEVC;736;2020M08 ;España
ES_LEVC;3871;2020M08 ;España
ES_LEVC;4930;2020M08 ;España
ES_LEVD;85;2020M08 ;España
ES_LEVD;160;2020M08 ;España
ES_LEVD;341;2020M08 ;España
ES_LEVD;586;2020M08 ;España
ES_LEVT;8;2020M08 ;España
ES_LEVT;18;2020M08 ;España
ES_LEVT;899;2020M08 ;España
ES_LEVT;925;2020M08 ;España
ES_LEVX;10;2020M08 ;España
ES_LEVX;18;2020M08 ;España
ES_LEVX;593;2020M08 ;España
ES_LEVX;621;2020M08 ;España
ES_LEXJ;19;2020M08 ;España
ES_LEXJ;45;2020M08 ;España
ES_LEXJ;625;2020M08 ;España
ES_LEXJ;689;2020M08 ;España
ES_LEZG;13;2020M08 ;España
ES_LEZG;282;2020M08 ;España
ES_LEZG;443;2020M08 ;España
ES_LEZG;738;2020M08 ;España
ES_LEZL;106;2020M08 ;España
ES_LEZL;260;2020M08 ;España
ES_LEZL;3682;2020M08 ;España
ES_LEZL;4048;2020M08 ;España
FI_EFET;2;2020M08 ;Finlandia
FI_EFHA;115;2020M08 ;Finlandia
FI_EFHK;5339;2020M08 ;Finlandia
FI_EFIV;67;2020M08 ;Finlandia
FI_EFJO;67;2020M08 ;Finlandia
FI_EFJY;150;2020M08 ;Finlandia
FI_EFKE;64;2020M08 ;Finlandia
FI_EFKI;9;2020M08 ;Finlandia
FI_EFKK;99;2020M08 ;Finlandia
FI_EFKS;40;2020M08 ;Finlandia
FI_EFKT;61;2020M08 ;Finlandia
FI_EFKU;437;2020M08 ;Finlandia
FI_EFLP;20;2020M08 ;Finlandia
FI_EFMA;357;2020M08 ;Finlandia
FI_EFOU;901;2020M08 ;Finlandia
FI_EFPO;1224;2020M08 ;Finlandia
FI_EFRO;437;2020M08 ;Finlandia
FI_EFSA;30;2020M08 ;Finlandia
FI_EFTP;1559;2020M08 ;Finlandia
FI_EFTU;1133;2020M08 ;Finlandia
FI_EFUT;110;2020M08 ;Finlandia
FI_EFVA;191;2020M08 ;Finlandia
FR_FMCZ;113;2020M08 ;Francia
FR_FMEE;506;2020M08 ;Francia
FR_LFAQ;49;2020M08 ;Francia
FR_LFBA;3;2020M08 ;Francia
FR_LFBD;2916;2020M08 ;Francia
FR_LFBE;264;2020M08 ;Francia
FR_LFBH;272;2020M08 ;Francia
FR_LFBI;114;2020M08 ;Francia
FR_LFBL;206;2020M08 ;Francia
FR_LFBO;3043;2020M08 ;Francia
FR_LFBP;294;2020M08 ;Francia
FR_LFBT;229;2020M08 ;Francia
FR_LFBZ;739;2020M08 ;Francia
FR_LFCK;20;2020M08 ;Francia
FR_LFCR;82;2020M08 ;Francia
FR_LFGJ;34;2020M08 ;Francia
FR_LFJL;32;2020M08 ;Francia
FR_LFKB;2168;2020M08 ;Francia
FR_LFKC;859;2020M08 ;Francia
FR_LFKF;2502;2020M08 ;Francia
FR_LFKJ;2070;2020M08 ;Francia
FR_LFLB;196;2020M08 ;Francia
FR_LFLC;222;2020M08 ;Francia
FR_LFLL;4095;2020M08 ;Francia
FR_LFLS;63;2020M08 ;Francia
FR_LFLW;8;2020M08 ;Francia
FR_LFMK;229;2020M08 ;Francia
FR_LFML;4536;2020M08 ;Francia
FR_LFMN;11395;2020M08 ;Francia
FR_LFMP;327;2020M08 ;Francia
FR_LFMT;1393;2020M08 ;Francia
FR_LFMU;130;2020M08 ;Francia
FR_LFOB;1202;2020M08 ;Francia
FR_LFOK;104;2020M08 ;Francia
FR_LFOP;10;2020M08 ;Francia
FR_LFOT;74;2020M08 ;Francia
FR_LFPG;22934;2020M08 ;Francia
FR_LFPO;8386;2020M08 ;Francia
FR_LFQQ;960;2020M08 ;Francia
FR_LFRB;678;2020M08 ;Francia
FR_LFRD;135;2020M08 ;Francia
FR_LFRG;217;2020M08 ;Francia
FR_LFRH;25;2020M08 ;Francia
FR_LFRK;327;2020M08 ;Francia
FR_LFRN;563;2020M08 ;Francia
FR_LFRQ;28;2020M08 ;Francia
FR_LFRS;2830;2020M08 ;Francia
FR_LFRZ;32;2020M08 ;Francia
FR_LFSB;202;2020M08 ;Francia
FR_LFSL;78;2020M08 ;Francia
FR_LFST;738;2020M08 ;Francia
FR_LFTH;1179;2020M08 ;Francia
FR_LFTW;129;2020M08 ;Francia
FR_SOCA;293;2020M08 ;Francia
FR_SOOA;223;2020M08 ;Francia
FR_TFFF;1141;2020M08 ;Francia
FR_TFFG;668;2020M08 ;Francia
FR_TFFR;2112;2020M08 ;Francia
HR_LDDU;1489;2020M08 ;Croacia
HR_LDOS;146;2020M08 ;Croacia
HR_LDPL;1312;2020M08 ;Croacia
HR_LDRI;158;2020M08 ;Croacia
HR_LDSB;470;2020M08 ;Croacia
HR_LDSP;3658;2020M08 ;Croacia
HR_LDZA;2231;2020M08 ;Croacia
HR_LDZD;1442;2020M08 ;Croacia
HU_LHBP;5112;2020M08 ;Hungria
HU_LHDC;310;2020M08 ;Hungria
IS_BIAR;454;2020M08 ;Islandia
IS_BIKF;1747;2020M08 ;Islandia
IS_BIRK;1210;2020M08 ;Islandia
LU_ELLX;3317;2020M08 ;Luxemburgo
MK_LWOH;112;2020M08 ;Macedonia del Norte
MK_LWSK;902;2020M08 ;Macedonia del Norte
MT_LMML;17;2020M08 ;Malta
MT_LMML;169;2020M08 ;Malta
MT_LMML;2694;2020M08 ;Malta
MT_LMML;2880;2020M08 ;Malta
NL_EHAM;24054;2020M08 ;Paises Bajos
NL_EHBK;1134;2020M08 ;Paises Bajos
NL_EHEH;2846;2020M08 ;Paises Bajos
NL_EHGG;4305;2020M08 ;Paises Bajos
NL_EHRD;4566;2020M08 ;Paises Bajos
